path,owner,classification,notes
modules/content/closing.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/dayPlans.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/gallery.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/hero.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/language.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/liveMoments.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/memories.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/mobility.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/photoSpots.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/restaurants.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/review.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/content/travelBook.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/countdown.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/countdown.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/day-planner.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/day-summary.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/dayPlans.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/destination-content.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/finalQuote.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/gallery.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/gallery.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/hero.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/hero.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/language.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/language.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/live-moments.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/liveMoments.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/memories.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/mobility/mobility-module.css,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/mobility/mobility-module.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/mobility.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/module-content-defaults.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/module-manager.css,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/module-manager.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/move-shell.css,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/move-shell.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/nature/nature-module.css,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/nature/nature-module.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/photo-spots/photo-spot-module.css,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/photo-spots/photo-spot-module.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/photoSpots.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/photospots.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/places-shell.css,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/places-shell.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/restaurants-v2/default.json,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/restaurants-v2/restaurant-module.css,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/restaurants-v2/restaurant-module.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/restaurants.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/restaurants.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/review.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/review.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/shopping/shopping-module.css,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/shopping/shopping-module.js,Consumer/Places Experience,Experience,Module runtime surface; domain truth must stay in Places/Trip/Booking
modules/travel-book.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/travelBook.js,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
modules/weather.html,Consumer/Legacy Modules,Experience/Legacy,Older module-generation surface registered through LuviaModules
offline.html,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
paris-official.html,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
people-system.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
profile-center.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
reisebuch.css,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
reisebuch.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
reminders.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
revue.css,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
revue.html,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
revue.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
route-switcher.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
smart-photo-moments.css,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
smart-photo-moments.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
sprachcoach.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
supabase/.temp/gotrue-version,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/linked-project.json,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
supabase/.temp/pooler-url,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/postgres-version,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/project-ref,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/rest-version,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/storage-migration,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/.temp/storage-version,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/config.toml,Repository/Other,Asset/Other,Non-critical repository artifact
supabase/functions/booking-contact-resolve/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-email-inbound/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-email-reply/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-email-runtime/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-email-send/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-health/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-availability/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-connection-health/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-opentable/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-quandoo/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-quandoo-webhook/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-reservation-create/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-reservation-mutation/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-reservation-mutation-status/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-reservation-reconcile/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-resy/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-sevenrooms/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-status-ingest/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-thefork/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-tock/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-provider-zenchef/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/booking-route-resolve/index.ts,Booking,Domain,Booking Core / provider / communication / lifecycle
supabase/functions/luvia-gateway/_shared/cors.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/http.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/logger.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/place-entities.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/places.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/rate-limit.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/recommendations.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/restaurants.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/routes.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/_shared/schedule.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/deno.json,Platform,Edge Function,Backend gateway
supabase/functions/luvia-gateway/index.ts,Platform,Edge Function,Backend gateway
supabase/functions/luvia-intelligence/_shared/cors.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/_shared/http.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/_shared/rate-limit.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/capabilities/registry.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/deno.json,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/index.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/policies/privacy.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/prompts/system.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/providers/openai.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/schemas/index.ts,Intelligence,Edge Function,AI transport
supabase/functions/luvia-intelligence/telemetry/usage.ts,Intelligence,Edge Function,AI transport
supabase/migrations/00_UNBEDINGT_IMMER_LESEN_PLACES_ARCHITEKTUR.md,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260726_001_intelligence_core_v2_1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260726_002_core_v2_2_permissions.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260726_003_core_v2_12_2_restaurant_entity_schema.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260726_004_core_v2_12_3_restaurant_import_service.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_004_core_v3_0_2_4_trip_destination_cloud_hydration.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_005_core_v2_12_4_11_sync_permissions.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_005_core_v3_0_2_9_destination_integrity.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_006_core_v2_12_4_12_realtime_owner_delete_repair.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_007_core_v3_0_2_11_cloud_trip_profile.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_008_core_v3_0_2_12_atomic_trip_ownership.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_009_core_v3_0_2_13_schema_agnostic_ownership.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_010_core_v3_1_0_profile_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_011_core_v3_4_0_connected_join_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_012_core_v3_4_1_join_schema_compatibility.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_013_core_v3_4_2_live_collaboration.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_014_core_v3_5_0_travel_context_restaurant_lifecycle.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_015_core_v3_5_1_restaurant_workspace.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_016_core_v3_6_0_smart_recommendation_engine.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_017_core_v3_7_0_recommendation_complete_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260727_018_core_v3_7_1_restaurant_lifecycle_persistence_stability.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_019_core_v4_0_0_place_intelligence_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_020_core_v4_0_2_timeline_gps_visit_detection.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_021_core_v4_0_3_5_restaurant_collection_management.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_022_core_v4_1_0_2_restaurant_archive_history.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_023_core_v4_1_3_live_day_companion.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_024_core_v4_1_3_4_universal_schedule_persistence.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_025_core_v4_1_3_7_schedule_permissions.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_026_core_v4_1_3_13_cloud_only_schedule.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_026_core_v4_2_0_universal_place_data_completion.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260728_027_core_v4_2_0_2_place_backend_stabilization.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_028_core_v4_3_1_stay_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_029_core_v4_3_1_2_accommodation_parity.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_030_core_v4_4_0_place_experience_consolidation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_031_core_v4_4_1_universal_place_schedule_timeline.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_032_core_v5_0_0_cloud_timeline_feed.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_033_core_v4_4_3_universal_trip_place_data.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_034_core_v4_4_4_single_source_place_fields.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260729_035_core_v4_4_6_universal_place_collections.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260730_036_core_v4_11_0_cycling_route_place_type.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260803213000_core_v4_18_0_journey_knowledge_graph_universal_ai_orchestrator.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260803_037_core_v4_16_1_global_user_preference_persistence.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260803_038_core_v4_17_0_luvia_brain_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260804232500_media_smart_photo_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260804235600_media_smart_photo_clustering.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260805004500_ai_memory_bridge.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260805010500_ai_memory_bridge_permissions_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260805085000_gallery_experience_realtime.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260805190000_memory_albums.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260805200000_memory_album_experience.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260806173000_memory_album_collaboration.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260806184500_memory_journeys.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807105000_memory_cards_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807120000_memory_deck_member_colors.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807123500_memory_member_identity_realtime.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807161000_core_v4_36_10_profile_persistence_memory_review.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807190000_core_v4_37_0_memory_curation_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807201500_core_v4_37_1_memory_voting_entry.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223000_core_v4_38_0_booking_core_v1_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223100_core_v4_38_0_booking_communication.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223200_core_v4_38_0_booking_real_mail.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223300_core_v4_38_0_booking_intelligence.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223400_core_v4_38_0_booking_discovery.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223500_core_v4_38_0_booking_generic.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223600_core_v4_38_0_booking_affiliate.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223700_core_v4_38_0_booking_orchestration.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223800_core_v4_38_0_booking_hardening.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260807223900_core_v4_38_0_booking_v1_release.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808103000_core_v4_40_0_booking_provider_capabilities_status.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808110000_core_v4_41_0_thefork_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808124400_core_v4_42_0_quandoo_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808130000_core_v4_43_0_zenchef_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808133000_core_v4_44_0_opentable_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808134500_core_v4_45_0_sevenrooms_console_reliability.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808143000_core_v4_46_0_resy_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808150000_core_v4_47_0_tock_adapter_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808154500_core_v4_48_0_official_booking_engines_detection_v2.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808165000_core_v4_49_0_fast_handoff_attribution_profile_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808172000_core_v4_50_0_booking_status_attribution_v2.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808181500_core_v4_51_0_booking_correlation_conversion_foundation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808190000_core_v4_52_0_booking_reconciliation_provider_return.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808194500_core_v4_53_0_booking_return_orchestration_reconciliation_automation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808203000_core_v4_54_0_verified_provider_status_contracts_v1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808211500_core_v4_54_1_trusted_internal_status_bridge_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808213000_core_v4_54_2_verified_provider_transition_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808214500_core_v4_54_3_failed_status_signal_recovery_idempotent_retry_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260808215500_core_v4_54_4_atomic_status_signal_retry_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809044500_core_v4_55_0_provider_return_matrix_booking_discovery_reliability.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809071500_core_v4_56_0_provider_connection_runtime_places_category_reliability.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809073000_core_v4_57_0_provider_activation_runtime_email_ownership_guard.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809073000_core_v4_57_0_provider_activation_runtime_email_ownership_guard.sql.tmp,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809074500_core_v4_58_0_provider_credential_activation_live_probe_runtime.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809080500_core_v4_59_0_provider_activation_orchestrator_expected_state_cleanup.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809082800_core_v4_60_0_provider_connection_secrets_readiness_admin_activation_control.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809090200_core_v4_61_0_provider_availability_runtime_v1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809091500_core_v4_61_1_provider_availability_runtime_release_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809093000_core_v4_61_2_availability_client_shell_integration_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809094500_core_v4_62_0_reservation_creation_runtime_v1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809113000_core_v4_63_0_reservation_modify_cancel_runtime_v1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809131500_core_v4_63_1_early_mutation_audit_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809154500_core_v4_64_0_reservation_lifecycle_synchronization.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809163500_core_v4_65_0_reservation_mutation_recovery_reconciliation.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809170500_core_v4_66_0_email_booking_v2_request_runtime.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809172000_core_v4_67_0_email_booking_v2_thread_reply_status.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809174000_core_v4_68_0_email_booking_v2_completion_recovery.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809185500_core_v4_68_1_email_recipient_validation_readiness_guard_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809192600_core_v4_68_2_email_send_expected_state_early_audit_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809194000_core_v4_68_3_email_verification_auth_context_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809201500_core_v4_68_4_contact_resolver_candidate_bridge_legacy_contact_verification_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260809214500_core_v4_68_5_placeholder_email_detection_verified_candidate_ranking_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810083600_core_v4_68_6_auth_login_boot_recovery_luvia_namespace_phase1.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810085800_core_v4_68_7_public_entry_mount_contract_signed_out_boot_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810092200_core_v4_68_8_app_bootstrap_render_guarantee_auth_init_race_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810101500_core_v4_68_9_inbound_intelligence_auth_trusted_sender_provenance_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
supabase/migrations/20260810104500_core_v4_68_10_multilingual_reply_decision_classification_review_state_fix.sql,Platform/DB History,Immutable History,Immutable migration history; domain ownership documented separately
